anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
251,Kyou kara Maou!,7.7,"Adventure, Comedy, Demons, Fantasy, Shoujo",King From Now On!,"Kyou kara Maou! revolves around Yuri Shibuya, your average Japanese teenager. One day, Yuri sees a classmate being harassed by bullies. Thanks to this intervention, his friend is able to escape, but unfortunately Yuri becomes the new target of the bullies in the process and gets his head shoved into a toilet. But instead of water, the toilet contains a swirling portal that sucks him into another world, largely resembling medieval Europe. There, he is told that he will become the next Demon King due to his black hair and black eyes, traits only possessed by the demon's royal lineage. Yuri's arrival is met with some skepticism by some of the demons, who view him as unworthy to be their king. However, after Yuri wins a duel by utilizing his magical powers, the demons slowly begin to acknowledge him as their monarch. Yuri must now learn what it takes be a true Demon King, as he tries to keep the peace between demons and humans in this strange new realm.",TV,78,"Apr 3, 2004 to Feb 25, 2006",Spring 2004,NHK,Discotek Media,Studio Deen,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,1032,1513,91225,1475,8890,37433,9055,8528
516,Keroro Gunsou,7.7,"Comedy, Mecha, Parody, Sci-Fi, Shounen",Sgt. Frog,"Unsuspecting inhabitants of the planet Earth are going about their business, enjoying a bright and particularly beautiful sunny day, when a young Japanese boy spots a shiny object falling from the sky... Has an alien invasion finally begun? Elsewhere in Japan, Keroro , frog sergeant and leader of the Space Invasion Army Special Tactics Platoon of the 58th Planet in the Gamma Planetary System, has discovered the perfect hideout. He infiltrates the home of the Hinata family in an attempt to establish a headquarters that he and his troops could use to prepare for world domination... but earthlings Fuyuki and Natsumi Hinata are too much for him to handle! Natsumi instinctively calls them out of hiding, leaving the hapless sergeant no option but to reveal his secret identity. The two siblings soon welcome the sergeant to their home, all thanks to Fuyuki’s generos—err... curiosity. The Sergeant has successfully infiltrated his first target area! Or has he? Join Keroro Gunsou in his dastardly attempt to take over the world!",TV,358,"Apr 3, 2004 to Apr 4, 2011",Spring 2004,"TV Tokyo, Nihon Ad Systems, Rakuonsha","ADV Films, Funimation",Sunrise,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1030,2012,59646,1061,7200,20350,10231,8722
6956,Working!!,7.7,"Comedy, Romance, Seinen, Slice of Life",Wagnaria!!,"Due to his love for small, cute things, Souta Takanashi cannot turn childlike Popura Taneshima down when she recruits him to work for Wagnaria, a family restaurant located in Hokkaido. Takanashi takes particular joy in doting on the older Popura, which only fuels her complex over how young she looks. He also quickly learns he must stay on his toes once he meets the rest of his colleagues, including the katana-wielding floor chief Yachiyo Todoroki, the intimidating head chef Jun Satou, the dangerously well-informed and subtly sadistic sous chef Hiroomi Souma, the adamantly lazy manager Kyouko Shirafuji, and the waitress Mahiru Inami who has a ""painful"" fear of men. Powered by an eccentric cast, Working!! is a unique workplace comedy that follows the never-dull happenings within the walls of Wagnaria as Takanashi and his co-workers' quirky personalities combine to create non-stop antics, shenanigans, and hilarity.",TV,13,"Apr 4, 2010 to Jun 27, 2010",Spring 2010,"Aniplex, Rakuonsha","NIS America, Inc.",A-1 Pictures,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,1044,375,357762,2378,14989,222098,10112,10575
12883,Tsuritama,7.7,"Comedy, Sci-Fi, Slice of Life, Sports",tsuritama,"Saving the world... by fishing? Yuki Sanada has always felt like a fish out of water. Socially awkward and anxious, he struggles to fit in with his surroundings and moves from town to town with his grandma. As he and his grandma settle into the charming seaside town of Enoshima, Yuki hopes for a fresh start. However, his reputation at school is jeopardized by the arrival of fellow transfer student Haru. The eccentric Haru immediately makes a splash, wildly claiming to be an alien and declaring that Yuki is his friend. Pairing the reluctant Yuki with their classmate and fishing talent, Natsuki Usami, he tasks both of them with the absurd mission of saving the world from a mysterious threat in the ocean. Mischief and hijinks ensue, as these three embark on a whimsical adventure filled with laughs, heart, and self-discovery!",TV,12,"Apr 13, 2012 to Jun 29, 2012",Spring 2012,"Aniplex, Dentsu, Fuji TV, Sakura Create",Sentai Filmworks,A-1 Pictures,Original,23 min. per ep.,PG-13 - Teens 13 or older,1016,1042,143088,2286,7906,63453,6727,6754
398,Seikai no Senki III,7.7,"Action, Military, Romance, Sci-Fi, Space",Unknown,"Jinto and Lafiel were riding on a light-armed transport ship ""Bokbrusue"" and navigating at the planar space of the Hyde System. This was for Jinto to govern the Hyde System, which returned to Empirial rule after the Union retreated, officially as an Earl. However, the government of Martin, Jinto`s motherland, resisted obstinately against the Empirial rule. On the other side, ""Daiichi Jyuurin Sentai"" (the First Devastation Fleet), formed with the new ship type ""Attack Vessel"", travelled to the Hyde System for drilling practices, but... (Source: ANN)",OVA,2,6-Aug-05,Unknown,Bandai Visual,Funimation,Sunrise,Light novel,37 min. per ep.,PG-13 - Teens 13 or older,1015,4103,15563,52,382,10702,200,134
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.7,"Adventure, Comedy, Fantasy, Shounen",One Piece:Baron Omatsuri and the Secret Island,"""If you are a pirate among pirates among pirates among pirates, then gather your steadfast crew of friends and set sail for our island."" Upon finding an advertisement with these words on it for Omatsuri Island, the only recreational resort on the Grand Line, Monkey D. Luffy and his Straw Hat Crew set out for it immediately. Enticed by the island's casinos, spas, beautiful women, and exquisite cuisine, the crew are eager to relax and enjoy themselves. Much to their disappointment though, they are told upon arrival that they will first have to pass Baron Omatsuri's ""Ordeals of Hell."" Once they complete this series of challenges, they will be able to enjoy the resort. However, problems begin to surface the longer they stay on the island. As strange events continue to unfold, the Straw Hat Crew find themselves at odds with one another, disagreeing at every turn. Will the Straw Hat Crew be able to figure out the truth behind Omatsuri Island, or will they fall apart from infighting first?",Movie,1,5-Mar-05,Unknown,"Fuji TV, Fujipacific Music",Unknown,Toei Animation,Manga,1 hr. 31 min.,PG-13 - Teens 13 or older,1033,1864,66385,211,644,56748,400,285
531,Bishoujo Senshi Sailor Moon R: The Movie,7.7,"Drama, Magic, Romance, Shoujo",Sailor Moon R:The Movie - The Promise of the Rose,hen Mamoru was little he gave a rose to a little boy named Fiore. Fiore promised that one day he would bring Mamoru lots of flowers. Now Fiore has come back to earth but his intentions are not merely to fulfil a promise... (Source: ANN),Movie,1,5-Dec-93,Unknown,Unknown,VIZ Media,Toei Animation,Manga,1 hr. 1 min.,PG-13 - Teens 13 or older,1016,2215,51971,240,539,44550,295,250
644,Hachimitsu to Clover Specials,7.7,"Comedy, Drama, Josei, Romance, Slice of Life",Honey and Clover Specials,Two side stories: Chapter L (or chapter 25) about Lohmeyer/Romaiya senpai. Chapter F (or chapter 26) about Miwako finding ways to make fun of Yamazaki. (Source: momento),Special,2,"Dec 23, 2005 to Feb 24, 2006",Unknown,Unknown,VIZ Media,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1026,3119,27490,52,354,20167,393,225
4811,Ichigo Mashimaro Encore,7.7,"Comedy, Slice of Life",Strawberry Marshmallow Encore,Ichigo Mashimaro encore is a two-episode OVA continues onwards from the previous set of OVAs of Ichigo Mashimaro.,OVA,2,"Jan 23, 2009 to Mar 25, 2009",Unknown,Unknown,Sentai Filmworks,Daume,4-koma manga,27 min. per ep.,PG-13 - Teens 13 or older,1036,3838,17952,18,378,13537,222,128
16904,K: Missing Kings,7.7,"Action, Super Power, Supernatural",K:Missing Kings,"It's been a year since the disappearance of Shiro, the Silver King; Kurou Yatogami and Neko have been diligent in their search, but to no end. Their investigation leads to a run-in with members of the now disbanded Red Clan HOMRA—Rikio Kamamoto and Anna Kushina—being pursued by the Green Clan, who desire Anna's powers for their own ends. Now, the members of Scepter 4 are called upon alongside Kurou and Neko in order to rescue Anna, the mascot, and only female member of the ruined Red Clan, from the enemy's clutches and hopefully find Shiro using the young girl's powers. Amidst crisis, the group is forced into a power struggle when the Green Clan threatens to overtake the Gold King's domain. The second step in the K Project series, K: Missing Kings , continues the story of a young boy caught up in a psychic war between seven kings, and showcases each character's struggles after the losses of their respective Kings.",Movie,1,12-Jul-14,Unknown,"Starchild Records, Mainichi Broadcasting System, KlockWorx, Glovision",VIZ Media,GoHands,Original,1 hr. 13 min.,PG-13 - Teens 13 or older,1029,711,205323,630,4443,144088,1788,1492
19115,Giovanni no Shima,7.7,"Drama, Historical",Giovanni's Island,"In the aftermath of the most devastating conflict mankind had ever experienced, the tiny island of Shikotan became part of the Sakhalin Oblast... and on the unhealed border in this remote corner of the world, friendship among children from two different countries timidly blossomed, striving to overcome language barriers and the waves of history. Inspired by true events. On August 15th, they told us we had lost the war. At that time, we did not really understand. Then one day, everything changed. Many soldiers, wearing uniforms we had never seen before, arrived on the island. That was the day I met Tanya. (Source: Production I.G)",Movie,1,22-Feb-14,Unknown,Warner Bros. Japan,Unknown,Production I.G,Original,1 hr. 42 min.,PG-13 - Teens 13 or older,1024,3303,24478,55,648,9868,348,190
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,7.7,"Action, Drama, Military, Sci-Fi, Space",Star Blazers:Space Battleship Yamato 2202,"Three years since the return of the legendary Space Battleship Yamato, Earth has begun rebuilding itself and has made peace with the Gamilans. However, this recovery comes at the cost of utilizing the forbidden Wave Motion technology. Meanwhile, the notorious former crew members of the Yamato, who have each gone their separate ways, receive a psychic message from the mysterious Goddess Teresa. She urges them to return to their beloved ship and travel to the distant planet Terezart. They are promised a revolutionary power to combat the unprecedented threat of the relentless Gatlantis Empire, who are approaching Earth with all but innocent intentions. Unable to resist her plea, the crew reassembles and sets sail on another perilous intergalactic voyage, one that will test their sheer courage and versatility in the face of an even greater foe.",OVA,26,"Feb 25, 2017 to Mar 1, 2019",Unknown,"Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Asatsu DK, Bandai, Banpresto, Bandai Namco Entertainment",Funimation,Xebec,Original,25 min. per ep.,PG-13 - Teens 13 or older,1019,3889,17518,60,2724,4513,945,455
36896,Boku no Hero Academia the Movie 1: Futari no Hero,7.7,"Action, Shounen, Super Power",My Hero Academia:Two Heroes,"U.A. High School's students of Class 1-A have made it to summer break. Izuku Midoriya accompanies his mentor All Might to a celebratory superhero festival on I-Island, an isolated patch of land dedicated to researching Quirks and everything else associated with the hero business. Midoriya is granted the opportunity to meet All Might's friend Dave and Dave's daughter Melissa, two talented hero equipment engineers. He also encounters his classmates, most of whom have been given the opportunity to spend part of their summer break at the festival. However, a mysterious squad of villains infiltrates I-Island, and it is up to Midoriya and his friends to confront them, using their developing Quirks to fight off the new enemy and uncover a treacherous plot.",Movie,1,3-Aug-18,Unknown,"TOHO animation, Shueisha",Funimation,Bones,Manga,1 hr. 36 min.,PG-13 - Teens 13 or older,1017,310,427138,1332,6360,342236,1427,870
36904,Aggressive Retsuko (ONA),7.7,"Slice of Life, Comedy",Aggretsuko,"Some offices have stereotypical dynamics: the chauvinistic pig of a boss who never does any real work; the employees whose goal is to suck up to the boss; the ones whose lives seem perfect; and the individuals who have all the actual work pushed onto them. Retsuko the red panda is in the last group, as she stays late most nights to make up the work her coworkers are too lazy to do themselves. Her relief from the stress of her everyday life comes in the form of singing death metal at a local karaoke club. Night after night, Retsuko channels her grief into a microphone and considers the place to be her own personal sanctuary. But as she moves further away from her comfort zone and the ideas people have of her, she discovers that letting others into her world of death metal may not be such a bad thing.",ONA,10,20-Apr-18,Unknown,"Sanrio, Netflix",Unknown,Fanworks,Other,15 min. per ep.,PG-13 - Teens 13 or older,1016,1256,114921,802,4331,93967,2341,2327
